304	0.66003418	0.48294067
305	0.74847412	0.12826538
306	0.78076172	0.61782837
307	0.76080322	0.97116089
308	0.84875488	0.98904419
309	0.61102295	0.50350952
310	0.27026367	0.62783813
311	0.95538330	0.00656128
312	0.95153809	0.06546021
313	0.95013428	0.26156616
314	0.29882812	0.33316040
315	0.25152588	0.54977417
316	0.21838379	0.96218872
317	0.01580811	0.65243530
318	0.11645508	0.98379517
319	0.89923096	0.85079956
320	0.89929199	0.92922974
321	0.05804443	0.92611694
322	0.97314453	0.82974243
323	0.14849854	0.15963745
324	0.24426270	0.21658325
325	0.32684326	0.33261108
326	0.11889648	0.12100220
327	0.24932861	0.72628784
328	0.50329590	0.07424927
329	0.07220459	0.12191772
330	0.80371094	0.10757446
331	0.45172119	0.80075073
332	0.92639160	0.75222778
333	0.54412842	0.54403687
334	0.27758789	0.03945923
335	0.00567627	0.63302612
336	0.76354980	0.50051880
337	0.99261475	0.84896851
338	0.79052734	0.16665649
339	0.16119385	0.47311401
340	0.26477051	0.56912231
341	0.66766357	0.28671265
342	0.59252930	0.73916626
343	0.16827393	0.57101440
344	0.68005371	0.20803833
345	0.81927490	0.10726929
346	0.93359375	0.00698853
347	0.27691650	0.17672729
348	0.25939941	0.66726685
349	0.69744873	0.56063843
350	0.06372070	0.22012329
351	0.73712158	0.54025269
352	0.25280762	0.19680786
353	0.55218506	0.89682007
354	0.23291016	0.62857056
355	0.79888916	0.91159058
356	0.91027832	0.04666138
357	0.63348389	0.36581421
358	0.69116211	0.48233032
359	0.71221924	0.54074097
360	0.48181152	0.46682739
361	0.19134521	0.21762085
362	0.68847656	0.03140259
363	0.72711182	0.67770386
364	0.21740723	0.70730591
365	0.47576904	0.70223999
366	0.47485352	0.52578735
367	0.09356689	0.57247925
368	0.36706543	0.01809692
369	0.73675537	0.06967163
370	0.30029297	0.21548462
371	0.06158447	0.47506714
372	0.18078613	0.64920044
373	0.22430420	0.56991577
374	0.41479492	0.35049438
375	0.88116455	0.63546753
376	0.90856934	0.85061646
377	0.18841553	0.45297241
378	0.06835938	0.18081665
379	0.80230713	0.30368042
380	0.80041504	0.87234497
381	0.87908936	0.96884155
382	0.51098633	0.95645142
383	0.07501221	0.72970581
384	0.10632324	0.96438599
385	0.54632568	0.36752319
386	0.99267578	0.92739868
387	0.94927979	0.16354370
388	0.07629395	0.37673950
389	0.44012451	0.89901733
390	0.76342773	0.34365845
391	0.67510986	0.85519409
392	0.96032715	0.35940552
393	0.81048584	0.81332397
394	0.07324219	0.45523071
395	0.50250244	0.05465698
396	0.00842285	0.16238403
397	0.90740967	0.36044312
398	0.17211914	0.51211548
399	0.68145752	0.01193237
400	0.47058105	0.03567505
401	0.98089600	0.79037476
402	0.31005859	0.76431274
403	0.46197510	0.97702026
404	0.59680176	0.22927856
405	0.28094482	0.35311890
406	0.73706055	0.46182251
407	0.09405518	0.19992065
408	0.63708496	0.99319458
409	0.05755615	0.29867554
410	0.70312500	0.85464478
411	0.82769775	0.93063354
412	0.84143066	0.57742310
413	0.56072998	0.87704468
414	0.45825195	0.19277954
415	0.91290283	0.41915894
416	0.45983887	0.23196411
417	0.04046631	0.33822632
418	0.25244141	0.72622681
419	0.59967041	0.91549683
420	0.74230957	0.20681763
421	0.74676514	0.93222046
422	0.33569336	0.70498657
423	0.13800049	0.66964722
424	0.93884277	0.75198364
425	0.92962646	0.90902710
426	0.95800781	0.37905884
427	0.77789307	0.93161011
428	0.29943848	0.11746216
429	0.83905029	0.51864624
430	0.36938477	0.99844360
431	0.76934814	0.95138550
432	0.07409668	0.55325317
433	0.72503662	0.01107788
434	0.81982422	0.81314087
435	0.36236572	0.97897339
436	0.51281738	0.30935669
437	0.83758545	0.63632202
438	0.55932617	0.07315063
439	0.80694580	0.26437378
440	0.86560059	0.63577271
441	0.42669678	0.64437866
442	0.83789062	0.02847290
443	0.35308838	0.05758667
444	0.38244629	0.78250122
445	0.74237061	0.28524780
446	0.90551758	0.92910767
447	0.25079346	0.60861206
448	0.31335449	0.99954224
449	0.03460693	0.80892944
450	0.01220703	0.02505493
451	0.75006104	0.16744995
452	0.90832520	0.53689575
453	0.55340576	0.46542358
454	0.40795898	0.56631470
455	0.10089111	0.98410034
456	0.41735840	0.64456177
457	0.54876709	0.50473022
458	0.34277344	0.80288696
459	0.55328369	0.30856323
460	0.09045410	0.57254028
461	0.27069092	0.17684937
462	0.06665039	0.98477173
463	0.35723877	0.39083862
464	0.17761230	0.57083130
465	0.96917725	0.73178101
466	0.82958984	0.36196899
467	0.76275635	0.48092651
468	0.92883301	0.88943481
469	0.89422607	0.41952515
470	0.88159180	0.18447876
471	0.01983643	0.82882690
472	0.59411621	0.77835083
473	0.29583740	0.49008179
474	0.47265625	0.70230103
475	0.37847900	0.68453979
476	0.42346191	0.48757935
477	0.42401123	0.19345093
478	0.85278320	0.16543579
479	0.08868408	0.29806519
480	0.66687012	0.26712036
481	0.52874756	0.77963257
482	0.27197266	0.82388306
483	0.40045166	0.91940308
484	0.57434082	0.36697388
485	0.86004639	0.49862671
486	0.98022461	0.92764282
487	0.56378174	0.79855347
488	0.39587402	0.03713989
489	0.66790771	0.60043335
490	0.22753906	0.72671509
491	0.82867432	0.18551636
492	0.38146973	0.52761841
493	0.20233154	0.33505249
494	0.26391602	0.47109985
495	0.44512939	0.33029175
496	0.78112793	0.08840942
497	0.71331787	0.95248413
498	0.33935547	0.41079712
499	0.66314697	0.48287964
500	0.84484863	0.96951294
501	0.45086670	0.70272827
502	0.70385742	0.79580688
503	0.73272705	0.89328003
504	0.82263184	0.42092896
505	0.66497803	0.83578491
506	0.60742188	0.87612915
507	0.90386963	0.81149292
508	0.96447754	0.69265747
509	0.60565186	0.60165405
510	0.30004883	0.90176392
511	0.42657471	0.48751831
512	0.52038574	0.03469849
513	0.52288818	0.25033569
514	0.03173828	0.12271118
515	0.55084229	0.17135620
516	0.74035645	0.69705200
517	0.66668701	0.03182983
518	0.05249023	0.78897095
519	0.52667236	0.11300659
520	0.87438965	0.92971802
521	0.28704834	0.19613647
522	0.61230469	0.15054321
523	0.60406494	0.56246948
524	0.17248535	0.98269653
525	0.63397217	0.99325562
526	0.96118164	0.45742798
527	0.03302002	0.76974487
528	0.88464355	0.10598755
529	0.95745850	0.67318726
530	0.34912109	0.95962524
531	0.06353760	0.98483276
532	0.26086426	0.54959106
533	0.50750732	0.48593140
534	0.02612305	0.90713501
535	0.94561768	0.45773315
536	0.55114746	0.56350708
537	0.53411865	0.68148804
538	0.24218750	0.54995728
539	0.92926025	0.43844604
540	0.00549316	0.39773560
541	0.28729248	0.50985718
542	0.24731445	0.13809204
543	0.26446533	0.17697144
544	0.87390137	0.30227661
545	0.01702881	0.22103882
546	0.29150391	0.92153931
547	0.20123291	0.92330933
548	0.40637207	0.52713013
549	0.97332764	0.06503296
550	0.62475586	0.15029907
551	0.98956299	0.92745972
552	0.85290527	0.32229614
553	0.40618896	0.29183960
554	0.49707031	0.07437134
555	0.87945557	0.43942261
556	0.46350098	0.93777466
557	0.56561279	0.15145874
558	0.15844727	0.94375610
559	0.12091064	0.70919800
560	0.48815918	0.62356567
561	0.70159912	0.89389038
562	0.85888672	0.00845337
563	0.96392822	0.98678589
564	0.17687988	0.62966919
565	0.06414795	0.76913452
566	0.84838867	0.51846313
567	0.65850830	0.52218628
568	0.77966309	0.20608521
569	0.90325928	0.02719116
570	0.37695312	0.72378540
571	0.45465088	0.56539917
572	0.54650879	0.60281372
573	0.46893311	0.91806030
574	0.69458008	0.87442017
575	0.60235596	0.36642456
576	0.72741699	0.06985474
577	0.01116943	0.69174194
578	0.05126953	0.22036743
579	0.35162354	0.17526245
580	0.57238770	0.85720825
581	0.77996826	0.59823608
582	0.69702148	0.01162720
583	0.95245361	0.24191284
584	0.33142090	0.21487427
585	0.02532959	0.88754272
586	0.88183594	0.49819946
587	0.65484619	0.81637573
588	0.25451660	0.39285278
589	0.99725342	0.80966187
590	0.85571289	0.93008423
591	0.70880127	0.14865112
592	0.59167480	0.64114380
593	0.94573975	0.61459351
594	0.86865234	0.55728149
595	0.36431885	0.48873901
596	0.59289551	0.20974731
597	0.12078857	0.55233765
598	0.17065430	0.62979126
599	0.87139893	0.08663940
600	0.50817871	0.34866333
601	0.77239990	0.87289429
602	0.01171875	0.39761353
603	0.48004150	0.19235229
604	0.58752441	0.30789185
605	0.15057373	0.82626343
606	0.64184570	0.11074829
607	0.44024658	0.05587769
608	0.08093262	0.33743286
609	0.50531006	0.66244507
610	0.31103516	0.01919556
611	0.00201416	0.92721558
612	0.23840332	0.68728638
613	0.08660889	0.63143921
614	0.26928711	0.37295532
615	0.41534424	0.05636597
616	0.30993652	0.60745239
617	0.14447021	0.98324585
618	0.76660156	0.42202759
619	0.93023682	0.69332886
620	0.54553223	0.34793091
621	0.92889404	0.96786499
622	0.05297852	0.41641235
623	0.79669189	0.08810425
624	0.19519043	0.15872192
625	0.68988037	0.83529663
626	0.37841797	0.60610962
627	0.26470947	0.49069214
628	0.50891113	0.28982544
629	0.67742920	0.83554077
630	0.99291992	0.24111938
631	0.58428955	0.15109253
632	0.73669434	0.99124146
633	0.14154053	0.21859741
634	0.14648438	0.57144165
635	0.00543213	0.31930542
636	0.12854004	0.51296997
637	0.33221436	0.23446655
638	0.08911133	0.84707642
639	0.77813721	0.24533081
640	0.93444824	0.10501099
641	0.49945068	0.13314819
642	0.07080078	0.31802368
643	0.15240479	0.17916870
644	0.40441895	0.01736450
645	0.89324951	0.16464233
646	0.34155273	0.23428345
647	0.37823486	0.37081909
648	0.78845215	0.50003052
649	0.76361084	0.57894897
650	0.15136719	0.84585571
651	0.70562744	0.07028198
652	0.33654785	0.80300903
653	0.36053467	0.62606812
654	0.75024414	0.40274048
655	0.38458252	0.52755737
656	0.29870605	0.17630005
657	0.93402100	0.55599976
658	0.38818359	0.15493774
659	0.66510010	0.99264526
660	0.92492676	0.86990356
661	0.73406982	0.61874390
662	0.31518555	0.35244751
663	0.79718018	0.71554565
664	0.46520996	0.13381958
665	0.01068115	0.06430054
666	0.78125000	0.24526978
667	0.03082275	0.94625854
668	0.16955566	0.21804810
669	0.01385498	0.14266968
670	0.03637695	0.08340454
671	0.61602783	0.93478394
672	0.28796387	0.37258911
673	0.99359131	0.10385132
674	0.33056641	0.11685181
675	0.80279541	0.93112183
676	0.07043457	0.84744263
677	0.19989014	0.19784546
678	0.91381836	0.59561157
679	0.84112549	0.18527222
680	0.76696777	0.89260864
681	0.88275146	0.67465210
682	0.03613281	0.76968384
683	0.98101807	0.94723511
684	0.62756348	0.75808716
685	0.29217529	0.78427124
686	0.94750977	0.88906860
687	0.47247314	0.46701050
688	0.90222168	0.69387817
689	0.67816162	0.77670288
690	0.89794922	0.20376587
691	0.56549072	0.99459839
692	0.84094238	0.94998169
693	0.29071045	0.90194702
694	0.13745117	0.96377563
695	0.51007080	0.77999878
696	0.69372559	0.77639771
697	0.37982178	0.41000366
698	0.91601562	0.41909790
699	0.55621338	0.07321167
700	0.71057129	0.42312622
701	0.19549561	0.55087280
702	0.48364258	0.81973267
703	0.95391846	0.12423706
704	0.14147949	0.14016724
705	0.98773193	0.57455444
706	0.09033203	0.41567993
707	0.95318604	0.18307495
708	0.23645020	0.17752075
709	0.00653076	0.73104858
710	0.98608398	0.45693970
711	0.80401611	0.49972534
712	0.24548340	0.78518677
713	0.50189209	0.27035522
714	0.42089844	0.19351196
715	0.75640869	0.32418823
716	0.41857910	0.21316528
717	0.72381592	0.44247437
718	0.64477539	0.87539673
719	0.06036377	0.90646362
720	0.00573730	0.71145630
721	0.92230225	0.49740601
722	0.90771484	0.75259399
723	0.96588135	0.49655151
724	0.25695801	0.53005981
725	0.34735107	0.68515015
726	0.45971680	0.07510376
727	0.72296143	0.34445190
728	0.42224121	0.91897583
729	0.24896240	0.25570679
730	0.55078125	0.09292603
731	0.58160400	0.70016479
732	0.75158691	0.12820435
733	0.87713623	0.45907593
734	0.43090820	0.05606079
735	0.79180908	0.81369019
736	0.49499512	0.40774536
737	0.48187256	0.54525757
738	0.35009766	0.21450806
739	0.60357666	0.93502808
740	0.90246582	0.00759888
741	0.31317139	0.76425171
742	0.55834961	0.81826782
743	0.26690674	0.31417847
744	0.22399902	0.17776489
745	0.62103271	0.36605835
746	0.30566406	0.11734009
747	0.03179932	0.20114136
748	0.70959473	0.16824341
749	0.65545654	0.60067749
750	0.84204102	0.36172485
751	0.14825439	0.84591675
752	0.60925293	0.22903442
753	0.66644287	0.71810913
754	0.41748047	0.80142212
755	0.86627197	0.49850464
756	0.17297363	0.61013794
757	0.90399170	0.96835327
758	0.28198242	0.68643188
759	0.43585205	0.40890503
760	0.65075684	0.56155396
761	0.61810303	0.60140991
762	0.68554688	0.26675415
763	0.10699463	0.82711792
764	0.29260254	0.33328247
765	0.05877686	0.86727905
766	0.87817383	0.79238892
767	0.12969971	0.00314331
768	0.34851074	0.17532349
769	0.47601318	0.01596069
770	0.10986328	0.51333618
771	0.75396729	0.18698120
772	0.06848145	0.33767700
773	0.11981201	0.29745483
774	0.63061523	0.67959595
775	0.22979736	0.62863159
776	0.70251465	0.07034302
777	0.24017334	0.96176147
778	0.69042969	0.54116821
779	0.80718994	0.57809448
780	0.50061035	0.62332153
781	0.08709717	0.25888062
782	0.53930664	0.34805298
783	0.73614502	0.28536987
784	0.71276855	0.24661255
785	0.91058350	0.43881226
786	0.42724609	0.35025024
787	0.26666260	0.00045776
788	0.58898926	0.19021606
789	0.96063232	0.75155640
790	0.60424805	0.79776001
791	0.64874268	0.97335815
792	0.37927246	0.70413208
793	0.48724365	0.44711304
794	0.32031250	0.94058228
795	0.13238525	0.45407104
796	0.33361816	0.03836060
797	0.74041748	0.77548218
798	0.82543945	0.02871704
799	0.96759033	0.69259644
800	0.70202637	0.44290161
801	0.97015381	0.98666382
802	0.36962891	0.31216431
803	0.40435791	0.93893433
804	0.73449707	0.16775513
805	0.42645264	0.33065796
806	0.20288086	0.04092407
807	0.69268799	0.44308472
808	0.68103027	0.46292114
809	0.35931396	0.05746460
810	0.57519531	0.46499634
811	0.08258057	0.45504761
812	0.79162598	0.57839966
813	0.01873779	0.41708374
814	0.73657227	0.83438110
815	0.82403564	0.22482300
816	0.31628418	0.76419067
817	0.65472412	0.65951538
818	0.93701172	0.39907837
819	0.16705322	0.00241089
820	0.50500488	0.27029419
821	0.51727295	0.03475952
822	0.42651367	0.40908813
823	0.36163330	0.03781128
824	0.60778809	0.34671021
825	0.85638428	0.79281616
826	0.45507812	0.11441040
827	0.65777588	0.58102417
828	0.87463379	0.24343872
829	0.92205811	0.18368530
830	0.27270508	0.76504517
831	0.30548096	0.88204956
832	0.55554199	0.21047974
833	0.96429443	0.45736694
834	0.12939453	0.61099243
835	0.55474854	0.19088745
836	0.90051270	0.49783325
837	0.23309326	0.86386108
838	0.27514648	0.90225220
839	0.65557861	0.75753784
840	0.15954590	0.35549927
841	0.97845459	0.65316772
842	0.95996094	0.88882446
843	0.85797119	0.83200073
844	0.58264160	0.03347778
845	0.45037842	0.07528687
846	0.43383789	0.82070923
847	0.41192627	0.66427612
848	0.41979980	0.78176880
849	0.89886475	0.38021851
850	0.94677734	0.94790649
851	0.56744385	0.50436401
852	0.92102051	0.85037231
853	0.57391357	0.81796265
854	0.74877930	0.52041626
855	0.57452393	0.60226440
856	0.33630371	0.48928833
857	0.72552490	0.63851929
858	0.08984375	0.78823853
859	0.68316650	0.20797729
860	0.91564941	0.94851685
861	0.60369873	0.09188843
862	0.21997070	0.00137329
863	0.14337158	0.57150269
864	0.90905762	0.47805786
865	0.45843506	0.42807007
866	0.38916016	0.40982056
867	0.20513916	0.94284058
868	0.56652832	0.32791138
869	0.53973389	0.89706421
870	0.84741211	0.26358032
871	0.11846924	0.57199097
872	0.13806152	0.74807739
873	0.09759521	0.74887085
874	0.84472656	0.81265259
875	0.13336182	0.70895386
876	0.87365723	0.98855591
877	0.38201904	0.23348999
878	0.63110352	0.30703735
879	0.49981689	0.60372925
880	0.02331543	0.29934692
881	0.64300537	0.60092163
882	0.45654297	0.99673462
883	0.46783447	0.50631714
884	0.83703613	0.93045044
885	0.13055420	0.10116577
886	0.57104492	0.13174438
887	0.28741455	0.66671753
888	0.56481934	0.13186646
889	0.09466553	0.98422241
890	0.22460938	0.96206665
891	0.20855713	0.33493042
892	0.45666504	0.15359497
893	0.78533936	0.50009155
894	0.66723633	0.73770142
895	0.48126221	0.76095581
896	0.76257324	0.24563599
897	0.45257568	0.89877319
898	0.14892578	0.70864868
899	0.35552979	0.19479370
900	0.73254395	0.65798950
901	0.34637451	0.43026733
902	0.91967773	0.12490845
903	0.08135986	0.88644409
904	0.61657715	0.64065552
905	0.71673584	0.34457397
906	0.22949219	0.23648071
907	0.90875244	0.08590698
908	0.66467285	0.44363403
909	0.81365967	0.89169312
910	0.32836914	0.29336548
911	0.08770752	0.04318237
912	0.12683105	0.31692505
913	0.88714600	0.32162476
914	0.46630859	0.54556274
915	0.86822510	0.00827026
916	0.25305176	0.51052856
917	0.18719482	0.88436890
918	0.89331055	0.24307251
919	0.50030518	0.23117065
920	0.29333496	0.27444458
921	0.96380615	0.82992554
922	0.85937500	0.63589478
923	0.23394775	0.96188354
924	0.49768066	0.85867310
925	0.46697998	0.40829468
926	0.61450195	0.97402954
927	0.31915283	0.45040894
928	0.11608887	0.51321411
929	0.94671631	0.86947632
930	0.40869141	0.50747681
931	0.00592041	0.94674683
932	0.39855957	0.48806763
933	0.65301514	0.46347046
934	0.49194336	0.48623657
935	0.54425049	0.70089722
936	0.59509277	0.03323364
937	0.83587646	0.44027710
938	0.11425781	0.16030884
939	0.18414307	0.96286011
940	0.95568848	0.39871216
941	0.74530029	0.04989624
942	0.52563477	0.77969360
943	0.17559814	0.98263550
944	0.73034668	0.83450317
945	0.63128662	0.54232788
946	0.97607422	0.59439087
947	0.76861572	0.01022339
948	0.16906738	0.59060669
949	0.74383545	0.16757202
950	0.71557617	0.85440063
951	0.21319580	0.29562378
952	0.52185059	0.91702271
953	0.33294678	0.17562866
954	0.99414062	0.80972290
955	0.75933838	0.08883667
956	0.03869629	0.06375122
957	0.64862061	0.81649780
958	0.06176758	0.71035767
959	0.65704346	0.63986206
960	0.96960449	0.28079224
961	0.94085693	0.34017944
962	0.16845703	0.80630493
963	0.15631104	0.19869995
964	0.56457520	0.81814575
965	0.45965576	0.99667358
966	0.56420898	0.34756470
967	0.50714111	0.01535034
968	0.07360840	0.92581177
969	0.45501709	0.03598022
970	0.49902344	0.58413696
971	0.95953369	0.33981323
972	0.74670410	0.85379028
973	0.17694092	0.70809937
974	0.22290039	0.76602173
975	0.76348877	0.42208862
976	0.83386230	0.85208130
977	0.87542725	0.26303101
978	0.98583984	0.14321899
979	0.16900635	0.51217651
980	0.58508301	0.17068481
981	0.80047607	0.95077515
982	0.03784180	0.96572876
983	0.42608643	0.86007690
984	0.25036621	0.05960083
985	0.20208740	0.02133179
986	0.62890625	0.48355103
987	0.78472900	0.71578979
988	0.07971191	0.76882935
989	0.33026123	0.72470093
990	0.00903320	0.94668579
991	0.49493408	0.32931519
992	0.32312012	0.54837036
993	0.43499756	0.31088257
994	0.42822266	0.60513306
995	0.80670166	0.95065308
996	0.23059082	0.64822388
997	0.76629639	0.02987671
998	0.13647461	0.70889282
999	0.97003174	0.82980347
